date,GE,LH,PBCT,CHTR,LYB,NLSN,KMI,ITT,HCA,HII,KSU,MPC,FBHS,XYL,APTV,PSX,FB,NOW,PNR,FANG,ABBV,NCLH,ZTS,PEP,MO,IQV,COP,PVH,CDW,NWSA,NWS,COTY,AMGN,SLB,TWTR,ALLE,HLT,CVX,GOOG,AAPL,AMAT,INFO,ANET,SYF,CFG,KEYS,MRO,VMC,KHC,TXN,PYPL,EIX,HPE,FTV,UA,FTI,LW,KR,HSY,GIS
1999-11-16,0.03047688532201365,0.05865194814991748,0.002601111847809312,,,,,0.022353296801246314,,,0.03283332260348937,,,,,,,,0.02770823275813683,,,,,0.03655138584771602,0.02676783644219638,,0.022716384541680013,0.03993938278074416,,,,,0.013926927335236929,0.02307545523934129,,,,0.025279823537990298,,0.019565217391304342,0.001896444167186484,,,,,,0.008517079754153611,0.0224849166310106,,0.023015057452717255,,-0.008869012474404192,,,,,,-0.002546908246824353,0.02315224132698157,0.006175850675109729
1999-11-17,0.011175296881537069,0.018669390275765533,0.0,,,,,0.002039377421286792,,,-0.009412204699869142,,,,,,,,-0.007887348561815277,,,,,0.011254921283851528,-0.006876732012727094,,0.009827458328453664,0.03538208016124855,,,,,0.0014285714285713347,0.030073318145685805,,,,0.03756928670806458,,-0.010305614783226669,0.042653981220891035,,,,,,0.006401678180042668,-0.0072533817757161065,,-0.05906850740362558,,-0.008942038353803139,,,,,,-0.015697555404721286,0.03383611378013951,-0.010803146725210433
1999-11-18,-0.012822144954289016,0.0,-0.008240919727337426,,,,,0.04712041884816753,,,0.05801661213189036,,,,,,,,-0.007939042249798911,,,,,0.012601069064664738,0.004599007854485304,,-0.02568736409760819,-0.02232160473528444,,,,,0.0006586103049284198,-0.026423228643486896,,,,-0.01356335922338425,,-0.007001795332136518,-0.02726951337199857,,,,,,0.0020125062890821166,0.028039368174777923,,0.033602818566542236,,-0.011196869224915695,,,,,,0.018542031523642866,-0.01800795918112752,-0.031006389924079225
1999-11-19,-0.01212626793853444,0.018035768414671027,-0.01928600738613051,,,,,-0.01722543352601158,,,0.038182466991792514,,,,,,,,-0.04368673415023983,,,,,-0.0017341921713610595,-0.014196800576101953,,-0.002400388823313615,0.04579700785706597,,,,,0.03838181356390469,-0.010344247340873023,,,,-0.02162800696612921,,0.03145904899656493,0.0027994695741859754,,,,,,-0.010365110106878905,-0.007332771800454552,,0.0006088938333850269,,-0.013878110610999084,,,,,,-0.021170503148709496,-0.008727633058292161,0.003330597598915963
1999-11-22,0.018157712234324608,0.01800254234376597,0.008472803347280289,,,,,-0.026004293612516216,,,-0.034543996333638916,,,,,,,,0.023781337047353857,,,,,0.052459767481816584,0.07294547351943638,,-0.02002485707183688,-0.014601451139813704,,,,,0.017847702759213657,-0.0113651617522037,,,,-0.022106118245537758,,-0.019666958808063014,-0.03727593300029386,,,,,,-0.031801543869822146,-0.01697042663012149,,0.010797023354214508,,-0.015188279579764763,,,,,,-0.024219401870800517,-0.008798067372818852,-0.01225091548960855
1999-11-23,-0.01825860141597313,0.03507587774065457,-0.008401618089409757,,,,,-0.00553295239245466,,,-0.02913427876342489,,,,,,,,-0.023228922218821224,,,,,-0.006883604505631968,-0.05889218499246208,,-0.01920637980539963,0.0,,,,,-0.013074834045214144,-0.013333333333333308,,,,-0.016459597724889474,,0.024173937920183075,-0.003871414109040572,,,,,,-0.047874829218992665,-0.03987843964978111,,0.006951399282073335,,-0.012785509755610323,,,,,,-0.013749184275073878,-0.013718290191616522,-0.008522152782458825
1999-11-24,-0.005452527099386262,0.0,-0.027719665271966454,,,,,-0.019932293959588843,,,0.01271238234934602,,,,,,,,-0.008379758588672348,,,,,-0.024127192862296032,0.031262918561389075,,-0.0012517068730086849,0.007350157316866169,,,,,0.03952945858413415,-0.012733711308049343,,,,0.006918323171998031,,0.02025139664804488,-0.004861905540120892,,,,,,0.01615788335659385,-0.029247027292928274,,0.010607952751725769,,0.026286677908937683,,,,,,0.03910741991421007,0.02679566340242001,-0.008342883782366362
1999-11-26,-0.00913052755983057,0.0,0.028509951586874523,,,,,0.02811338289962828,,,0.010199155099577473,,,,,,,,0.010089187480980531,,,,,-0.008810510850544073,-0.014230595780928999,,-0.0012532756066993,0.007413167444271673,,,,,-0.0012139804201579676,-0.01762317170628358,,,,-0.013851583627446429,,0.00390143737166304,-0.0039054481257955187,,,,,,-0.015900957539413896,0.003292048758666955,,0.020791405887166325,,-0.01856099693060009,,,,,,0.010814193491721857,-0.007571018193424761,-0.004730517222804376
1999-11-29,-0.0184334659968608,0.0,-0.058577405857740523,,,,,-0.014546139359698729,,,0.05394587490292136,,,,,,,,-0.0318424101969873,,,,,-0.005442812702099342,-0.011792812484115343,,0.003764544832306704,0.0,,,,,-0.012757244193171813,-0.031068649939697823,,,,-0.004945432911298342,,-0.005249880684529806,-0.006862618820680733,,,,,,-0.02054134806282304,-0.00479298886048085,,-0.03006848888443558,,-0.021182269308813728,,,,,,-0.021396995731462143,-0.01505814851026599,0.003168667585121021
1999-11-30,-0.022534723980220384,0.01681320711654033,0.006166666666666654,,,,,0.029514061413097537,,,0.01609794807844911,,,,,,,,0.03456530065109153,,,,,-0.0037496558860105056,0.009618846767141642,,-0.005207203297895369,-0.00735861678587968,,,,,-0.06543550446998714,-0.007273046772036441,,,,0.0,,0.034989718985606544,-0.03810378547750348,,,,,,-0.009372240507345309,0.020538308074621092,,-0.03939925283537238,,0.02396004378763017,,,,,,-0.06821385364987398,0.0014302227620930363,-0.00815169410056693
1999-12-01,0.03358210565845532,-0.03333760875606573,0.032576886974766905,,,,,0.003445203445203493,,,-0.0010599129755661796,,,,,,,,0.00349375289217968,,,,,-0.0023154324046194,0.02399633177093952,,0.017157397310068934,-0.02200622083981341,,,,,-0.027437807817821125,0.016481787428211714,,,,0.044491881691298696,,0.0530446011721466,0.03140471798854483,,,,,,0.009460910435364012,-0.023355671552723445,,0.0332080582950387,,-0.004530208068848518,,,,,,0.01173275523209405,0.010173338028720114,0.0
1999-12-02,0.0014157385018229718,0.017381881710323954,0.0,,,,,0.0,,,-0.0126207628301781,,,,,,,,0.01691222245279089,,,,,0.06409436034573335,-0.008557639683566376,,-0.015428285530494025,0.0,,,,,0.009931346127365126,0.007372005727332542,,,,-0.016864258594242676,,0.06917586391220952,0.07263609790787551,,,,,,-0.018744481014690503,0.01755464097089554,,0.006549112719007154,,0.0212304677012296,,,,,,-0.02876215592549869,0.017533666447173024,0.0015923094420982054
1999-12-03,0.01158096667917752,0.0,0.005507726859526274,,,,,0.01771443793287153,,,-0.007465641083649221,,,,,,,,-0.028239748778469364,,,,,0.011995584117182378,-0.010086816881617944,,0.003764544832306704,-0.015027431024886684,,,,,0.03351911780664873,-0.028455909186946408,,,,0.0,,0.04364320795223954,0.023189945985999216,,,,,,-0.01221008712725491,0.018749547049871085,,0.01501414213686014,,0.0044562166851793705,,,,,,-0.018146554336626375,0.05564085320204559,0.005026068409827111
1999-12-06,0.007189766126472375,-0.017084913760311182,-0.019995745586045555,,,,,-0.019092905233462854,,,-0.02148270556726873,,,,,,,,-0.016845936676077256,,,,,-0.006735992550054415,-0.012166683564838188,,-0.0037504261847938203,-0.02296577332902805,,,,,-0.027028482350312192,-0.007532398208831338,,,,0.0006595765973127499,,0.008707413982585122,0.04170299539280276,,,,,,-0.019338675280038086,-0.019878048780487826,,0.05818519252797616,,-0.03695730410600362,,,,,,-0.2553519839996049,-0.02569896867562549,-0.014757174718267652
1999-12-07,0.02018738411287236,0.0,0.003201649663555406,,,,,-0.01259339421252359,,,0.06353365944560907,,,,,,,,-0.0138120891378124,,,,,0.0016295661335976597,-0.002309350302781565,,-0.005216435401240282,0.0,,,,,-0.0042198879861863325,-0.0323751755460604,,,,-0.013737425164671802,,0.01558833389205505,-0.03132975366123614,,,,,,-0.012203618858602772,-0.018777736302932224,,-0.027025831448949992,,-0.028781671049144975,,,,,,0.05292215866699812,-0.016938906435057355,-0.010161648999292061
1999-12-08,0.009071468406334438,0.0,-0.0115216097798454,,,,,0.003475636762177769,,,0.08049060942889996,,,,,,,,0.007002767416676603,,,,,0.005549340096545175,-0.03610925363921613,,0.01532479176005763,-0.023367896338524763,,,,,0.009817734168104721,0.03485314023087893,,,,0.008356340540465856,,-0.06576992903119327,0.031445946966835336,,,,,,-0.024751522924013947,-0.009697110592147284,,0.03927116735711245,,-0.00987820149572194,,,,,,-0.007447997858503808,0.001367920384523602,-0.030274027805762604
1999-12-09,0.01621047776576101,0.0,0.016362044434716116,,,,,0.0,,,-0.023817969898140227,,,,,,,,0.0016608516943079632,,,,,-0.02891451976098869,-0.014782005443193302,,0.005585617036131918,-0.016003045513507286,,,,,-0.027623062698133083,-0.021052055721056395,,,,0.018672237103129152,,-0.04372405264552615,-0.018292347975756632,,,,,,0.04337344116422282,-0.0064414930320900714,,-0.013824090252884004,,-0.012364957005278066,,,,,,-0.0387568613764,0.002349859635051299,-0.015884889096670407
1999-12-10,0.02702470058415929,0.017381881710323954,0.012437409142303402,,,,,-0.0144378946108501,,,0.022530239318901524,,,,,,,,-0.013885078312318888,,,,,0.02782634099135905,0.053027840970642386,,-0.02571040566895033,-0.02445944203241201,,,,,0.017045229429976768,-0.03440357650883985,,,,-0.015619741630358288,,-0.021368310856579864,-0.029283396127877007,,,,,,0.017245725328739914,-0.004668229903162846,,-0.0009341770500357338,,-0.010101660478326502,,,,,,0.04421448730009403,-0.004882501140917372,-0.014156620146527854
1999-12-13,0.009291853341867108,-0.017084913760311182,-0.022761114656456145,,,,,-0.016417955763362913,,,0.009189216631974471,,,,,,,,-0.015774129943024406,,,,,-0.04412685582828901,-0.034206059359086494,,0.00781814942516701,0.0,,,,,0.042011592283312416,-0.037949575941242035,,,,-0.013109792230761363,,-0.038824565819280066,-0.011879371301206644,,,,,,0.0,-0.009901773543238068,,-0.007485628168528491,,-0.010204745351131472,,,,,,0.0018650229176544464,-0.014700523941750698,-0.019542753118809153
1999-12-14,0.007190660068622679,-0.017094395117150833,-0.04930343926861114,,,,,0.007454681555451038,,,-0.016098199013985348,,,,,,,,-0.016026940992834526,,,,,-0.005096802070314489,-0.028014486578610942,,-0.012988093381167798,0.04999853118298514,,,,,-0.012225115161225708,0.017407235241037933,,,,-0.019542544641619967,,-0.04173486088379708,-0.03237677622591795,,,,,,0.006938278233217021,0.034474240585880445,,-0.0899129212817863,,0.007834690226716791,,,,,,-0.036663090805830745,-0.02368686160241773,-0.014646133682830964
1999-12-15,-0.03716195958505719,-0.017684182106577517,-0.002919290211791714,,,,,-0.007399520486560673,,,-0.05793025871766023,,,,,,,,0.0,,,,,-0.01252475062577052,-0.015890410958904092,,0.017183614985882167,-0.0396161486165123,,,,,-0.003906492888560932,0.046055107021146124,,,,0.0242567284273405,,0.022476515798462767,-0.012429475038057023,,,,,,0.02413715316941123,-0.01907868861669859,,-0.009631788661612071,,0.03313820384269861,,,,,,-0.036126031704441286,-0.016509603390738148,0.03152329331958903
1999-12-16,0.023007519967615853,-0.053435027083977626,0.0,,,,,0.003873964949105968,,,-0.020298507462686573,,,,,,,,0.04159432418591291,,,,,-0.01989085096522181,-0.010579064587973308,,-0.0012532756066993,-0.00833163399073611,,,,,-0.031388077687188536,-0.004876519737315399,,,,-0.005556066599208821,,0.01349680954130883,0.07066729748841373,,,,,,0.013816579895875149,-0.014523779691051897,,0.04674119642747643,,-0.004747478997489396,,,,,,0.07095042305209143,-0.005179454829177588,-0.05592985396989136
1999-12-17,0.028786996769738282,-0.01900671465731052,0.01228543544405536,,,,,-0.0038590152592535842,,,0.039554595313279206,,,,,,,,-0.05054623511494327,,,,,0.02941403535860409,-0.02402926280247608,,-0.015659676850641957,-0.03332745806527426,,,,,0.02520405618585153,-0.028498840733874875,,,,-0.021691672987623308,,0.01717374822823614,0.001810320250879016,,,,,,0.0302389887418526,-0.014737828667746757,,0.017982661668228594,,0.007158710586577355,,,,,,0.015626487292572433,0.00646130227280306,0.028705411004120274
1999-12-20,0.009153343466731693,0.07692023087168877,-0.015539046106731737,,,,,-0.0017826412415208324,,,-0.031121769251265637,,,,,,,,-0.031171849344481695,,,,,0.011713476826158642,0.01666378365911325,,-0.01866913902819345,0.05172230410405243,,,,,0.07287048829950638,-0.003959859252251063,,,,-0.01554448237062822,,-0.01999481495884381,0.04963455874331848,,,,,,-0.06943885278273032,-0.010146706929035632,,-0.014719461638156628,,0.017384795125261476,,,,,,0.0,0.03622424278599046,0.0056428413365789964
1999-12-21,0.0296187167421611,0.01800254234376597,-0.0029379572556023077,,,,,-0.02238852124435653,,,0.011440514823167105,,,,,,,,-0.015187860141318787,,,,,-0.014969213734056687,-0.005614791288566234,,-0.013409344670617385,0.04917866997991816,,,,,0.025571655661531082,0.010843521369528151,,,,-0.008125474226110985,,0.04593102079957667,0.0627728123051341,,,,,,-0.002307422897051992,0.008634143979379337,,0.061751398131745676,,0.017087728466711694,,,,,,0.027070088567456407,0.0063874043969407435,-0.00561117834745295
1999-12-22,0.00304324612920448,-0.017684182106577517,-0.012364224636006392,,,,,0.0039697602328083725,,,0.04720213170917398,,,,,,,,0.01356879045816184,,,,,0.005159633510808392,-0.002566588718416752,,-0.002851080036998855,0.0,,,,,0.05605566071011614,0.014475386036689962,,,,-0.008075839296607934,,-0.02497628833386023,-0.02184542385564503,,,,,,-0.024283973816259463,-0.0034787489798254745,,0.01125743860531392,,0.01183819999864788,,,,,,0.05572454069838195,-0.018659018207487832,-0.01869882717415361
1999-12-23,-0.002409467539610688,0.0,0.05300105300105296,,,,,0.01885662975157132,,,0.014540167211922972,,,,,,,,0.055050544628163715,,,,,0.01084184568736002,0.02178636779505938,,0.005500201892331358,0.01562908800484708,,,,,0.02361054594977308,0.04842662892171923,,,,0.019939084510479654,,0.0356031128404668,0.005789793966791246,,,,,,0.047025459778629035,0.02362467342363206,,-0.002781734828666837,,0.01660408119629575,,,,,,0.09931427912873114,0.0,0.02480550231142198
1999-12-27,0.012698932151419706,-0.03571878471387191,-0.00855555555555565,,,,,-0.011348877481600628,,,-0.04811383528689162,,,,,,,,-0.02883103700127498,,,,,0.028214196439317437,-0.08276904135653917,,0.0,-0.023021855849015727,,,,,-0.0184541358082847,-0.01787336268383366,,,,-0.020937121636301903,,-0.0404846890851025,0.050161630479878434,,,,,,-0.026034402603440254,-0.0034103251031786237,,-0.004651754732270974,,-0.011508606807889787,,,,,,-0.009291049665836715,0.013959004335456715,0.016525470348773164
1999-12-28,-0.01410627476325621,0.03704187548989357,0.00862938473607544,,,,,0.022950486378280344,,,0.09609076732806376,,,,,,,,0.0555116504359352,,,,,0.0052133746921723114,0.029286150091519136,,0.012242638679357931,-0.029101557079019624,,,,,0.08460375132270181,-0.0020619390312928143,,,,0.02209361435889412,,-0.011257953989231462,-0.012526800521812877,,,,,,0.0,0.0378962358052588,,0.0037367082001436014,,-0.002626399638288257,,,,,,0.003134879168265048,-0.04627931204182456,-0.007262533552688577
1999-12-29,-0.0043857773977483685,0.07142611742879712,-0.0056666666666667104,,,,,-0.020364014401577646,,,0.031495290423861684,,,,,,,,0.04049174586689541,,,,,-0.0292100914102984,0.053349140486069764,,0.006905055487053113,0.054244507654264584,,,,,0.07141669994280098,0.026840335453550912,,,,-0.005777029612059059,,0.025445544554455468,0.002379612844074952,,,,,,-0.0073674379993773345,-0.0063385950789262005,,-0.011170991298741441,,-0.016193225378497544,,,,,,-0.016113294126954836,-0.0313760705525995,0.012876004404662078
1999-12-30,-0.009966040315048552,0.0,0.0,,,,,0.018680504077094096,,,0.0,,,,,,,,0.0,,,,,-0.0016885267834487738,0.016263365222284776,,0.009221693341426196,-0.023021855849015727,,,,,0.04966739325761217,-0.02412657079165925,,,,-0.005815407703851916,,-0.0037655691802644937,-0.015823653160157325,,,,,,-0.026531465607359417,0.007907741837766212,,-0.0642207382479757,,0.0045943674951887115,,,,,,0.00950198348879594,0.029797979797979712,0.019633592387677368
1999-12-31,-0.0016120637307347474,-0.016535197417644643,0.00905129064699972,,,,,-0.010946081547924423,,,0.06981832017502154,,,,,,,,0.040540854224698115,,,,,-0.007038185506790917,-0.02912675120438557,,-0.0012767079926139235,0.04723972355602424,,,,,-0.0742904520992792,-0.03639221314789354,,,,0.013218054352716946,,0.024907927893002446,0.01849019939168639,,,,,,-0.010029853310710712,0.011141243569671166,,-0.02767093806980514,,-0.002286677908937551,,,,,,-0.013076667772983663,-0.005240280287812427,0.012456981187846994
2000-01-03,-0.03069314816557933,-0.017084913760311182,-0.011849390919158376,,,,,-0.003887856257744793,,,-0.05521472392638038,,,,,,,,-0.05999799225904301,,,,,0.04623769011672296,0.019163862430844558,,-0.03595199357660539,-0.060507275184861216,,,,,0.04795077208870313,-0.02120406354401028,,,,-0.034629140622388636,,0.08882584712371955,-0.0015802768180441795,,,,,,-0.01783312361695666,-0.01402195401822126,,0.06488598143803226,,-0.03283731433091519,,,,,,0.003712671509281673,-0.022341237412792814,-0.03664004337580551
2000-01-04,-0.04000149398670362,-0.034476276827474894,-0.003306062983301605,,,,,-0.020712497473137532,,,-0.051336344814605805,,,,,,,,-0.01574625625934445,,,,,-0.02548898368794017,0.008114611897699797,,-0.019210748375360298,-0.03969194312796198,,,,,-0.07642208223861224,-0.013652828085817805,,,,0.0,,-0.08432967605593034,-0.04901211386031668,,,,,,-0.038765682982859095,-0.003302076943300314,,-0.04275790958918979,,0.009975254099850341,,,,,,0.03274096708480756,-0.03773167816854217,-0.018291626980690978
2000-01-05,-0.0017352060070808806,-0.03571878471387191,0.006240512734019266,,,,,-0.001841942296393895,,,-0.030950845692177875,,,,,,,,0.015998167504551075,,,,,-0.01390860580719666,0.010547352059509407,,-0.01822387092448996,0.008401633324520486,,,,,0.031137806643988908,0.012733594089526123,,,,0.021640524912572186,,0.014638001896933206,-0.04239509343957226,,,,,,0.027046901211021046,0.0924866265962796,,-0.018376787931356997,,0.06677694644970611,,,,,,0.015845001881675147,0.009634091186457638,0.005622808758351638
2000-01-06,0.013356249805132059,0.018669390275765533,-0.009107162811487268,,,,,0.0,,,0.03193939704151093,,,,,,,,-0.0052566627904216965,,,,,0.033574662309166614,-0.03433311360140623,,0.03438150841612897,0.0,,,,,0.01985399822171985,0.05230013303008208,,,,0.038742725450513715,,-0.08656093229053052,0.0060762819723283465,,,,,,0.1069271043093032,-0.021923188359140974,,-0.03299172102720471,,-0.0044443291009479404,,,,,,-0.03774910577414414,0.02086192307965784,-0.0048568170854711434
2000-01-07,0.038717592717231186,0.03636300044302465,-0.005751339159853375,,,,,0.05006283705318082,,,0.0,,,,,,,,0.0400090658586918,,,,,0.02730216455645174,0.0273053074691394,,0.0,-0.024849244035307527,,,,,0.11238264405067212,0.01835105569545404,,,,0.017576814080095367,,0.0473818864062765,0.008628624543743912,,,,,,0.028298263699391587,0.002863537620959811,,0.005348280248690607,,0.04166340814890135,,,,,,-0.00941254563557914,0.002820864647252508,0.0020822086835814435
2000-01-10,-0.0003961818437636655,-0.017684182106577517,-0.01843135030907972,,,,,0.01637680281178033,,,0.04667427210951836,,,,,,,,-0.028319091586855524,,,,,-0.019932425068119874,0.013123650257489185,,-0.002882668779156883,-0.042316424687817385,,,,,0.0607351874775679,0.009695956430766815,,,,-0.026910656620021456,,-0.017587285044293854,0.08126843127382588,,,,,,-0.050635897234289295,0.04017854212478245,,0.06808548557171079,,0.0,,,,,,-0.026401844108502215,0.0026045645862562417,-0.020514962949932936
2000-01-11,0.0016520292920350064,-0.03571878471387191,0.024670672521377446,,,,,-0.034245554412794976,,,-0.03402521088048505,,,,,,,,-0.010446668870107144,,,,,-0.003523084656343545,0.00541101880192385,,-0.0013351576810186616,-0.017686968728066854,,,,,-0.0788852654857326,0.022061265870478186,,,,-0.009329693089813572,,-0.05115369314414542,-0.04430706035937915,,,,,,0.012361016212187216,-0.02148410384561994,,-0.013348647198035413,,-0.002139679798795036,,,,,,-0.00704787600143153,-0.020325175091615688,0.013356979302294292
2000-01-12,0.00329860918507352,0.0,-0.0028756695799267984,,,,,0.007454681555451038,,,-0.028551805337519776,,,,,,,,0.0,,,,,-0.01197262634424201,0.004946996466431264,,-0.019579028782940044,0.026944634095997344,,,,,-0.0433462527456876,-0.024718545214662324,,,,-0.0035589048646285093,,-0.05995597638097894,0.0521557930821468,,,,,,-0.009551274184971705,-0.014484575474892238,,0.019586399727160145,,0.0,,,,,,0.013655141819391536,-0.006837836500045991,-0.002093440552934145
2000-01-13,0.01151454614480163,0.05571126576565888,0.012101334539696971,,,,,0.01123715999356567,,,0.044641955358044605,,,,,,,,-0.0033281244408394084,,,,,-0.010192970645509614,0.010332143243535484,,0.0015890367732409596,0.0,,,,,0.051132757093935284,0.02855295551189907,,,,0.00933674758832459,,0.1096450473889612,-0.020458285440216998,,,,,,0.002312759411072341,0.016356325110999936,,0.013860937258110884,,-0.006802721088435493,,,,,,0.023714766339802296,-0.006892034289294524,0.003895974160034621
2000-01-14,-0.017887790462517206,0.0,0.02385741423622756,,,,,-0.0038025693855289204,,,0.017306390795707168,,,,,,,,-0.012267809268479368,,,,,0.0069565852478397075,-0.010226481769020634,,-0.008607691788374505,-0.026237669686756004,,,,,0.02245142916784704,0.010183456959662829,,,,-0.00639684031993637,,0.03815106347345498,0.0891562196614748,,,,,,0.0,0.002797540482245786,,0.05370961145194264,,-0.009008269679944392,,,,,,-0.029484456200820297,-0.04766138051676172,-0.022422714607934213
2000-01-18,-0.019864650272331967,-0.017684182106577517,-0.02330150068212821,,,,,0.020256398558328392,,,-0.017867325603497353,,,,,,,,-0.015800889405891638,,,,,0.0016591340770726324,-0.05155252623607054,,0.015764564346434584,0.04496594210952498,,,,,0.010979215504701269,0.07528528758520325,,,,0.026550902702162867,,0.034845453958830534,-0.003685589384262333,,,,,,0.016934835905148216,0.027675851286842024,,0.02316999958597288,,-0.018180312517915853,,,,,,-0.023855408418907986,0.010336053479478524,0.009477922547955098
2000-01-19,0.004864291933224685,0.0,0.0,,,,,-0.02704616256018122,,,0.0036287981420553006,,,,,,,,0.0,,,,,0.005240696406185741,0.016540238407574348,,-0.008547677043062363,0.017245832890158574,,,,,0.042570838705024316,-0.0037793803418801897,,,,-0.01533601671167262,,0.025222921992891445,0.054033553627066855,,,,,,0.009460910435364012,-0.001358865425465483,,-0.008151198021254302,,0.009258478287668126,,,,,,0.0,0.0030251324426826542,-0.009388934949694172
